"COMUNA","BARRIO","PERIODO","MES","Atropello","Caída Ocupante","Choque","Incendio","Otro","Volcamiento","nro.accidentes"
"Belén","La Loma de Los Bernal",2017,8,0,0,1,0,0,0,1
"Belén","La Loma de Los Bernal",2017,11,0,0,1,0,1,0,2
"Belén","La Loma de Los Bernal",2018,4,0,0,2,0,0,0,2
"Belén","La Loma de Los Bernal",2018,9,0,1,0,0,0,0,1
"Belén","La Loma de Los Bernal",2018,11,0,0,1,0,0,0,1
"Belén","La Loma de Los Bernal",2018,12,0,0,1,0,0,0,1
"Belén","La Loma de Los Bernal",2019,7,0,0,0,0,0,1,1
"Belén","La Loma de Los Bernal",2019,9,0,0,1,0,0,0,1
"Belén","La Loma de Los Bernal",2019,10,0,0,1,0,0,0,1
"Belén","La Loma de Los Bernal",2019,11,0,0,1,0,1,0,2
"Belén","La Mota",2014,1,0,1,3,0,1,0,5
"Belén","La Mota",2014,2,0,0,5,0,0,0,5
"Belén","La Mota",2014,3,0,1,3,0,2,1,7
"Belén","La Mota",2014,4,0,1,4,0,0,2,7
"Belén","La Mota",2014,5,1,0,6,0,0,1,8
"Belén","La Mota",2014,6,0,2,6,0,0,1,9
"Belén","La Mota",2014,7,0,0,2,0,1,0,3
"Belén","La Mota",2014,8,0,0,2,0,0,1,3
"Belén","La Mota",2014,9,0,0,3,0,2,0,5
"Belén","La Mota",2014,10,2,0,3,0,0,0,5
"Belén","La Mota",2014,11,0,0,4,0,0,0,4
"Belén","La Mota",2014,12,0,0,4,0,0,0,4
"Belén","La Mota",2015,1,0,1,1,0,0,0,2
"Belén","La Mota",2015,2,1,0,5,0,0,0,6
"Belén","La Mota",2015,3,0,1,8,0,0,0,9
"Belén","La Mota",2015,4,0,0,6,0,1,0,7
"Belén","La Mota",2015,5,0,0,7,0,0,1,8
"Belén","La Mota",2015,6,0,2,4,0,2,0,8
"Belén","La Mota",2015,7,1,1,4,0,0,0,6
"Belén","La Mota",2015,8,0,0,4,0,1,0,5
"Belén","La Mota",2015,9,0,0,5,0,0,0,5
"Belén","La Mota",2015,10,0,1,3,0,0,1,5
"Belén","La Mota",2015,11,0,1,8,0,0,0,9
"Belén","La Mota",2015,12,0,0,4,0,0,2,6
"Belén","La Mota",2016,1,0,0,3,0,2,0,5
"Belén","La Mota",2016,2,0,0,6,0,0,0,6
"Belén","La Mota",2016,3,1,0,2,0,2,1,6
"Belén","La Mota",2016,4,0,0,7,0,1,0,8
"Belén","La Mota",2016,5,0,0,6,0,1,0,7
"Belén","La Mota",2016,6,0,1,3,0,3,0,7
"Belén","La Mota",2016,7,0,0,4,0,1,0,5
"Belén","La Mota",2016,8,0,0,6,0,2,0,8
"Belén","La Mota",2016,9,2,1,9,0,0,0,12
"Belén","La Mota",2016,10,1,0,8,0,2,1,12
"Belén","La Mota",2016,11,1,0,6,0,0,0,7
"Belén","La Mota",2016,12,1,1,3,0,1,0,6
"Belén","La Mota",2017,1,0,1,2,0,0,0,3
"Belén","La Mota",2017,2,1,1,2,0,0,0,4
"Belén","La Mota",2017,3,0,1,8,0,2,0,11
"Belén","La Mota",2017,4,1,0,3,0,1,0,5
"Belén","La Mota",2017,5,1,0,5,0,0,1,7
"Belén","La Mota",2017,6,0,0,5,0,1,0,6
"Belén","La Mota",2017,7,1,0,5,0,1,2,9
"Belén","La Mota",2017,8,0,2,4,0,1,0,7
"Belén","La Mota",2017,9,0,0,8,0,1,0,9
"Belén","La Mota",2017,10,1,0,7,0,0,0,8
"Belén","La Mota",2017,11,2,1,6,0,2,0,11
"Belén","La Mota",2017,12,0,4,5,0,2,1,12
"Belén","La Mota",2018,1,0,0,5,0,0,0,5
"Belén","La Mota",2018,2,0,0,3,0,2,0,5
"Belén","La Mota",2018,3,0,1,4,0,0,0,5
"Belén","La Mota",2018,4,0,0,2,0,0,0,2
"Belén","La Mota",2018,5,0,0,3,0,0,1,4
"Belén","La Mota",2018,6,0,1,5,0,0,0,6
"Belén","La Mota",2018,7,0,0,2,0,0,1,3
"Belén","La Mota",2018,8,1,1,4,0,1,0,7
"Belén","La Mota",2018,9,0,0,4,0,0,0,4
"Belén","La Mota",2018,10,0,2,3,0,1,0,6
"Belén","La Mota",2018,11,0,0,5,0,0,1,6
"Belén","La Mota",2018,12,3,0,5,0,1,0,9
"Belén","La Mota",2019,1,0,0,0,0,1,0,1
"Belén","La Mota",2019,2,0,2,6,0,0,0,8
"Belén","La Mota",2019,3,0,0,4,0,1,0,5
"Belén","La Mota",2019,4,1,1,7,0,1,0,10
"Belén","La Mota",2019,5,0,0,6,0,0,0,6
"Belén","La Mota",2019,6,1,1,4,0,1,0,7
"Belén","La Mota",2019,7,0,1,4,0,2,0,7
"Belén","La Mota",2019,8,1,1,5,0,1,0,8
"Belén","La Mota",2019,9,0,3,7,0,0,2,12
"Belén","La Mota",2019,10,0,2,8,0,0,2,12
"Belén","La Mota",2019,11,0,0,6,0,2,1,9
"Belén","La Mota",2019,12,0,2,8,0,2,1,13
"Belén","La Palma",2014,1,0,1,4,0,1,0,6
"Belén","La Palma",2014,2,2,2,7,0,2,1,14
"Belén","La Palma",2014,3,3,1,13,0,2,0,19
"Belén","La Palma",2014,4,3,2,4,0,2,1,12
"Belén","La Palma",2014,5,1,1,7,0,4,2,15
"Belén","La Palma",2014,6,1,1,11,0,0,0,13
"Belén","La Palma",2014,7,2,1,2,0,0,0,5
"Belén","La Palma",2014,8,0,2,10,0,1,1,14
"Belén","La Palma",2014,9,3,4,3,0,2,0,12
"Belén","La Palma",2014,10,0,1,8,0,2,1,12
"Belén","La Palma",2014,11,1,1,6,0,2,0,10
"Belén","La Palma",2014,12,3,0,5,0,0,0,8
"Belén","La Palma",2015,1,1,4,4,0,2,0,11
"Belén","La Palma",2015,2,0,1,7,0,2,0,10
"Belén","La Palma",2015,3,0,0,8,0,1,0,9
"Belén","La Palma",2015,4,1,0,4,0,1,0,6
"Belén","La Palma",2015,5,2,1,10,0,0,1,14
"Belén","La Palma",2015,6,3,0,6,0,2,0,11
"Belén","La Palma",2015,7,2,1,5,0,2,2,12
"Belén","La Palma",2015,8,1,2,7,0,1,1,12
"Belén","La Palma",2015,9,0,0,9,0,2,1,12
"Belén","La Palma",2015,10,0,1,7,0,1,1,10
"Belén","La Palma",2015,11,1,0,4,0,2,0,7
"Belén","La Palma",2015,12,1,1,10,0,2,2,16
"Belén","La Palma",2016,1,1,0,4,0,1,0,6
"Belén","La Palma",2016,2,2,1,7,0,0,0,10
"Belén","La Palma",2016,3,0,0,11,0,3,1,15
"Belén","La Palma",2016,4,1,2,9,0,1,1,14
"Belén","La Palma",2016,5,2,0,8,0,0,0,10
"Belén","La Palma",2016,6,1,0,7,0,1,1,10
"Belén","La Palma",2016,7,0,5,13,0,0,0,18
"Belén","La Palma",2016,8,1,1,6,0,4,0,12
"Belén","La Palma",2016,9,2,0,13,0,1,0,16
"Belén","La Palma",2016,10,0,2,12,0,1,2,17
"Belén","La Palma",2016,11,2,0,6,0,4,0,12
"Belén","La Palma",2016,12,3,0,7,0,3,0,13
"Belén","La Palma",2017,1,0,1,7,0,0,2,10
"Belén","La Palma",2017,2,0,0,7,0,0,0,7
"Belén","La Palma",2017,3,0,2,6,0,0,0,8
"Belén","La Palma",2017,4,0,1,4,0,0,0,5
"Belén","La Palma",2017,5,0,1,5,0,2,0,8
"Belén","La Palma",2017,6,0,1,11,0,2,1,15
"Belén","La Palma",2017,7,2,2,7,0,1,0,12
"Belén","La Palma",2017,8,0,1,8,0,2,0,11
"Belén","La Palma",2017,9,0,0,4,0,2,0,6
"Belén","La Palma",2017,10,2,0,8,0,0,0,10
"Belén","La Palma",2017,11,1,1,6,0,1,0,9
"Belén","La Palma",2017,12,2,0,6,0,0,0,8
"Belén","La Palma",2018,1,0,1,2,0,0,0,3
"Belén","La Palma",2018,2,1,3,10,0,0,0,14
"Belén","La Palma",2018,3,2,0,11,0,0,0,13
"Belén","La Palma",2018,4,0,0,2,0,0,0,2
"Belén","La Palma",2018,5,0,2,8,0,0,0,10
"Belén","La Palma",2018,6,1,1,3,0,0,0,5
"Belén","La Palma",2018,7,0,0,6,0,1,0,7
"Belén","La Palma",2018,8,2,1,10,0,1,0,14
"Belén","La Palma",2018,9,1,0,5,0,1,0,7
"Belén","La Palma",2018,10,2,0,5,0,0,0,7
"Belén","La Palma",2018,11,0,0,4,0,1,0,5
"Belén","La Palma",2018,12,1,0,10,0,0,0,11
"Belén","La Palma",2019,1,3,0,1,0,0,0,4
"Belén","La Palma",2019,2,0,0,5,0,0,0,5
"Belén","La Palma",2019,3,0,0,7,0,0,0,7
"Belén","La Palma",2019,4,0,1,4,0,3,0,8
"Belén","La Palma",2019,5,1,0,7,0,0,0,8
"Belén","La Palma",2019,6,0,1,10,0,1,0,12
"Belén","La Palma",2019,7,1,0,6,0,0,1,8
"Belén","La Palma",2019,8,1,5,10,0,1,0,17
"Belén","La Palma",2019,9,1,1,9,0,1,0,12
"Belén","La Palma",2019,10,0,1,5,0,0,1,7
"Belén","La Palma",2019,11,1,1,9,0,1,0,12
"Belén","La Palma",2019,12,1,2,10,0,2,0,15
"Belén","Las Mercedes",2014,1,2,1,2,0,1,1,7
"Belén","Las Mercedes",2014,2,1,0,4,0,0,0,5
"Belén","Las Mercedes",2014,3,0,0,3,0,2,0,5
"Belén","Las Mercedes",2014,4,1,0,2,0,0,0,3
"Belén","Las Mercedes",2014,5,0,2,3,0,0,0,5
"Belén","Las Mercedes",2014,6,0,0,4,0,0,0,4
"Belén","Las Mercedes",2014,7,1,0,3,0,0,0,4
"Belén","Las Mercedes",2014,8,0,2,6,0,2,0,10
"Belén","Las Mercedes",2014,9,1,1,3,0,2,1,8
"Belén","Las Mercedes",2014,10,0,0,3,0,0,0,3
"Belén","Las Mercedes",2014,11,0,3,5,0,0,0,8
"Belén","Las Mercedes",2014,12,0,0,4,0,0,0,4
"Belén","Las Mercedes",2015,1,0,1,1,0,1,0,3
"Belén","Las Mercedes",2015,2,0,0,1,0,0,0,1
"Belén","Las Mercedes",2015,3,0,3,0,0,1,0,4
"Belén","Las Mercedes",2015,4,0,0,7,0,0,0,7
"Belén","Las Mercedes",2015,5,1,0,4,0,0,0,5
"Belén","Las Mercedes",2015,6,2,0,1,0,1,1,5
"Belén","Las Mercedes",2015,7,1,1,2,0,0,0,4
"Belén","Las Mercedes",2015,8,1,0,2,0,1,0,4
"Belén","Las Mercedes",2015,9,1,0,4,0,0,0,5
"Belén","Las Mercedes",2015,10,1,1,6,0,0,1,9
"Belén","Las Mercedes",2015,11,0,0,2,0,0,0,2
"Belén","Las Mercedes",2015,12,1,0,4,0,2,1,8
"Belén","Las Mercedes",2016,1,0,0,3,0,0,0,3
"Belén","Las Mercedes",2016,2,1,1,8,0,2,1,13
"Belén","Las Mercedes",2016,3,2,0,7,0,0,0,9
"Belén","Las Mercedes",2016,4,0,0,2,0,1,0,3
"Belén","Las Mercedes",2016,5,1,0,3,0,1,0,5
"Belén","Las Mercedes",2016,6,0,0,4,0,0,1,5
"Belén","Las Mercedes",2016,7,0,0,4,0,1,0,5
"Belén","Las Mercedes",2016,8,3,1,4,0,3,2,13
"Belén","Las Mercedes",2016,9,1,1,4,0,0,2,8
"Belén","Las Mercedes",2016,10,0,1,7,0,1,0,9
"Belén","Las Mercedes",2016,11,0,1,7,0,0,0,8
"Belén","Las Mercedes",2016,12,0,1,4,0,0,0,5
"Belén","Las Mercedes",2017,1,0,0,4,0,1,0,5
"Belén","Las Mercedes",2017,2,0,0,3,0,0,0,3
"Belén","Las Mercedes",2017,3,1,0,3,0,2,0,6
"Belén","Las Mercedes",2017,4,1,0,5,0,1,1,8
"Belén","Las Mercedes",2017,5,1,1,3,0,1,1,7
"Belén","Las Mercedes",2017,6,1,1,3,0,0,1,6
"Belén","Las Mercedes",2017,7,0,2,0,0,1,1,4
"Belén","Las Mercedes",2017,8,1,0,5,0,0,0,6
"Belén","Las Mercedes",2017,9,1,2,3,0,3,0,9
"Belén","Las Mercedes",2017,10,1,0,7,0,0,0,8
"Belén","Las Mercedes",2017,11,1,0,3,0,2,0,6
"Belén","Las Mercedes",2017,12,2,1,2,0,0,0,5
"Belén","Las Mercedes",2018,1,0,1,3,0,1,0,5
"Belén","Las Mercedes",2018,2,0,0,8,0,1,0,9
"Belén","Las Mercedes",2018,3,1,0,9,0,0,0,10
"Belén","Las Mercedes",2018,4,0,1,6,0,1,0,8
"Belén","Las Mercedes",2018,5,1,0,5,0,1,0,7
"Belén","Las Mercedes",2018,6,0,0,1,0,0,0,1
"Belén","Las Mercedes",2018,7,1,0,8,0,0,0,9
"Belén","Las Mercedes",2018,8,3,0,3,0,0,1,7
"Belén","Las Mercedes",2018,9,0,0,2,0,0,0,2
"Belén","Las Mercedes",2018,10,0,0,1,0,0,0,1
"Belén","Las Mercedes",2018,11,0,1,1,0,0,0,2
"Belén","Las Mercedes",2018,12,0,0,4,0,1,0,5
"Belén","Las Mercedes",2019,1,0,0,1,0,1,0,2
"Belén","Las Mercedes",2019,2,0,0,3,0,0,0,3
"Belén","Las Mercedes",2019,3,0,0,3,0,0,1,4
"Belén","Las Mercedes",2019,4,0,0,4,0,0,0,4
"Belén","Las Mercedes",2019,5,0,1,3,0,0,0,4
"Belén","Las Mercedes",2019,6,0,0,5,0,0,1,6
"Belén","Las Mercedes",2019,7,0,0,1,0,1,0,2
"Belén","Las Mercedes",2019,8,0,1,2,0,0,0,3
"Belén","Las Mercedes",2019,9,1,0,5,0,0,1,7
"Belén","Las Mercedes",2019,10,1,0,2,0,3,0,6
"Belén","Las Mercedes",2019,11,1,0,2,0,1,0,4
"Belén","Las Mercedes",2019,12,0,1,3,0,0,0,4
"Belén","Las Playas",2014,1,0,1,2,0,1,1,5
"Belén","Las Playas",2014,2,0,0,3,0,0,1,4
"Belén","Las Playas",2014,3,1,0,6,0,0,0,7
"Belén","Las Playas",2014,4,0,0,4,0,2,0,6
"Belén","Las Playas",2014,5,0,0,7,0,2,0,9
"Belén","Las Playas",2014,6,0,1,9,0,1,0,11
"Belén","Las Playas",2014,7,0,0,6,0,1,0,7
"Belén","Las Playas",2014,8,0,1,10,0,2,1,14
"Belén","Las Playas",2014,9,0,5,4,0,2,0,11
"Belén","Las Playas",2014,10,0,0,10,0,0,1,11
"Belén","Las Playas",2014,11,1,0,3,0,1,1,6
"Belén","Las Playas",2014,12,0,1,6,0,1,0,8
"Belén","Las Playas",2015,1,0,2,8,0,0,0,10
"Belén","Las Playas",2015,2,1,1,10,0,3,0,15
"Belén","Las Playas",2015,3,1,0,8,0,1,0,10
"Belén","Las Playas",2015,4,0,1,8,0,3,0,12
"Belén","Las Playas",2015,5,0,2,4,0,0,1,7
"Belén","Las Playas",2015,6,2,1,2,0,1,1,7
"Belén","Las Playas",2015,7,2,0,3,0,1,0,6
"Belén","Las Playas",2015,8,0,1,4,0,1,0,6
"Belén","Las Playas",2015,9,1,1,8,0,2,1,13
"Belén","Las Playas",2015,10,1,0,9,0,1,0,11
"Belén","Las Playas",2015,11,0,0,3,0,1,1,5
"Belén","Las Playas",2015,12,0,1,5,0,1,1,8
"Belén","Las Playas",2016,1,1,0,6,0,2,0,9
"Belén","Las Playas",2016,2,0,0,7,0,0,0,7
"Belén","Las Playas",2016,3,0,0,12,0,2,1,15
"Belén","Las Playas",2016,4,0,1,4,0,2,0,7
"Belén","Las Playas",2016,5,1,3,3,0,1,0,8
"Belén","Las Playas",2016,6,0,1,6,0,1,1,9
"Belén","Las Playas",2016,7,2,0,12,0,0,1,15
"Belén","Las Playas",2016,8,0,2,10,0,0,1,13
"Belén","Las Playas",2016,9,0,1,9,0,1,0,11
"Belén","Las Playas",2016,10,3,1,8,0,1,1,14
"Belén","Las Playas",2016,11,0,0,10,0,0,1,11
"Belén","Las Playas",2016,12,0,0,13,0,1,0,14
"Belén","Las Playas",2017,1,0,0,6,0,1,0,7
"Belén","Las Playas",2017,2,0,1,7,0,2,0,10
"Belén","Las Playas",2017,3,0,0,9,0,2,2,13
"Belén","Las Playas",2017,4,1,0,8,0,1,0,10
"Belén","Las Playas",2017,5,0,1,3,0,0,1,5
"Belén","Las Playas",2017,6,0,0,5,0,0,0,5
"Belén","Las Playas",2017,7,1,1,5,0,1,0,8
"Belén","Las Playas",2017,8,2,2,3,0,4,1,12
"Belén","Las Playas",2017,9,2,0,7,0,3,3,15
"Belén","Las Playas",2017,10,0,1,8,0,1,1,11
"Belén","Las Playas",2017,11,1,1,6,0,2,0,10
"Belén","Las Playas",2017,12,0,0,7,0,2,0,9
"Belén","Las Playas",2018,1,0,0,6,0,0,0,6
"Belén","Las Playas",2018,2,1,0,6,0,1,0,8
"Belén","Las Playas",2018,3,0,0,7,0,1,0,8
"Belén","Las Playas",2018,4,0,1,3,0,1,0,5
"Belén","Las Playas",2018,5,0,2,7,0,1,0,10
"Belén","Las Playas",2018,6,0,0,8,0,0,0,8
"Belén","Las Playas",2018,7,0,1,2,0,0,1,4
"Belén","Las Playas",2018,8,2,0,5,0,0,0,7
"Belén","Las Playas",2018,9,1,1,3,0,2,0,7
"Belén","Las Playas",2018,10,0,1,8,0,1,0,10
"Belén","Las Playas",2018,11,0,0,6,0,1,1,8
"Belén","Las Playas",2018,12,1,0,8,0,1,1,11
"Belén","Las Playas",2019,1,0,0,4,0,1,0,5
"Belén","Las Playas",2019,2,0,1,4,0,1,0,6
"Belén","Las Playas",2019,3,0,1,4,0,1,1,7
"Belén","Las Playas",2019,4,0,1,6,0,0,0,7
"Belén","Las Playas",2019,5,0,1,5,0,1,0,7
"Belén","Las Playas",2019,6,0,0,8,0,0,0,8
"Belén","Las Playas",2019,7,0,0,5,0,2,1,8
"Belén","Las Playas",2019,8,1,1,6,0,2,1,11
"Belén","Las Playas",2019,9,0,1,5,0,3,1,10
"Belén","Las Playas",2019,10,0,1,4,0,4,0,9
"Belén","Las Playas",2019,11,1,1,7,0,2,0,11
"Belén","Las Playas",2019,12,0,0,5,0,0,1,6
"Belén","Las Violetas",2014,1,2,0,4,0,1,0,7
"Belén","Las Violetas",2014,2,1,0,3,0,1,0,5
"Belén","Las Violetas",2014,3,3,2,5,0,1,0,11
"Belén","Las Violetas",2014,4,1,2,1,0,0,0,4
"Belén","Las Violetas",2014,5,3,1,2,0,0,0,6
"Belén","Las Violetas",2014,6,4,1,1,0,3,0,9
"Belén","Las Violetas",2014,7,1,3,7,0,1,1,13
"Belén","Las Violetas",2014,8,1,2,6,0,0,0,9
"Belén","Las Violetas",2014,9,2,1,4,0,1,0,8
"Belén","Las Violetas",2014,10,2,0,4,0,0,0,6
"Belén","Las Violetas",2014,11,2,2,2,0,2,0,8
"Belén","Las Violetas",2014,12,2,0,3,0,2,0,7
"Belén","Las Violetas",2015,1,1,1,1,0,0,0,3
"Belén","Las Violetas",2015,2,0,1,2,0,0,1,4
"Belén","Las Violetas",2015,3,5,0,3,0,0,0,8
"Belén","Las Violetas",2015,4,2,0,2,0,1,0,5
"Belén","Las Violetas",2015,5,0,0,4,0,1,0,5
"Belén","Las Violetas",2015,6,1,1,5,0,0,0,7
"Belén","Las Violetas",2015,7,0,0,4,0,2,1,7
"Belén","Las Violetas",2015,8,1,1,4,0,0,0,6
"Belén","Las Violetas",2015,9,3,1,2,0,0,0,6
"Belén","Las Violetas",2015,10,1,1,3,0,1,0,6
"Belén","Las Violetas",2015,11,0,0,2,0,0,0,2
"Belén","Las Violetas",2015,12,2,0,7,0,3,0,12
"Belén","Las Violetas",2016,1,0,1,5,0,0,0,6
"Belén","Las Violetas",2016,2,0,2,4,0,0,0,6
"Belén","Las Violetas",2016,3,2,0,4,0,1,0,7
"Belén","Las Violetas",2016,4,0,0,2,0,2,0,4
"Belén","Las Violetas",2016,5,0,1,5,0,1,0,7
"Belén","Las Violetas",2016,6,2,0,6,0,0,0,8
"Belén","Las Violetas",2016,7,3,1,2,0,1,0,7
"Belén","Las Violetas",2016,8,1,3,3,0,0,0,7
"Belén","Las Violetas",2016,9,1,0,4,0,1,0,6
"Belén","Las Violetas",2016,10,0,2,4,0,3,1,10
"Belén","Las Violetas",2016,11,1,0,0,0,2,1,4
"Belén","Las Violetas",2016,12,1,0,6,0,0,1,8
"Belén","Las Violetas",2017,1,1,1,4,0,0,0,6
"Belén","Las Violetas",2017,2,2,1,2,0,1,0,6
"Belén","Las Violetas",2017,3,1,1,3,0,1,2,8
"Belén","Las Violetas",2017,4,1,1,5,0,0,0,7
"Belén","Las Violetas",2017,5,0,0,3,0,0,0,3
"Belén","Las Violetas",2017,6,3,2,3,0,0,0,8
"Belén","Las Violetas",2017,7,1,1,3,0,0,1,6
"Belén","Las Violetas",2017,8,2,1,2,0,3,0,8
"Belén","Las Violetas",2017,9,0,1,1,0,0,0,2
"Belén","Las Violetas",2017,10,0,0,0,0,1,1,2
"Belén","Las Violetas",2017,11,1,0,3,0,0,0,4
"Belén","Las Violetas",2017,12,3,0,6,0,1,0,10
"Belén","Las Violetas",2018,1,0,1,4,0,1,0,6
"Belén","Las Violetas",2018,2,1,2,1,0,0,0,4
"Belén","Las Violetas",2018,3,0,0,4,0,0,0,4
"Belén","Las Violetas",2018,4,0,1,3,0,0,0,4
"Belén","Las Violetas",2018,5,1,2,2,0,0,1,6
"Belén","Las Violetas",2018,6,0,2,2,0,0,0,4
"Belén","Las Violetas",2018,7,3,0,4,0,0,0,7
"Belén","Las Violetas",2018,8,1,0,5,0,0,0,6
"Belén","Las Violetas",2018,9,0,0,7,0,0,0,7
"Belén","Las Violetas",2018,10,0,1,1,0,1,0,3
"Belén","Las Violetas",2018,11,1,1,4,0,2,0,8
"Belén","Las Violetas",2018,12,0,0,3,0,1,0,4
"Belén","Las Violetas",2019,1,0,0,1,0,0,0,1
"Belén","Las Violetas",2019,2,1,1,2,0,0,2,6
"Belén","Las Violetas",2019,3,0,0,4,0,0,0,4
"Belén","Las Violetas",2019,4,2,1,3,0,0,0,6
"Belén","Las Violetas",2019,5,0,1,2,0,0,0,3
"Belén","Las Violetas",2019,6,2,0,3,0,0,1,6
"Belén","Las Violetas",2019,7,0,0,1,0,1,1,3
"Belén","Las Violetas",2019,8,0,0,2,0,0,0,2
"Belén","Las Violetas",2019,9,0,2,2,0,1,1,6
"Belén","Las Violetas",2019,10,1,2,2,0,3,0,8
"Belén","Las Violetas",2019,11,0,0,4,0,0,0,4
"Belén","Las Violetas",2019,12,1,0,4,0,0,0,5
"Belén","Loma de los Bernal",2014,1,1,0,5,0,0,0,6
"Belén","Loma de los Bernal",2014,2,0,2,6,0,0,1,9
"Belén","Loma de los Bernal",2014,3,1,0,4,0,2,0,7
"Belén","Loma de los Bernal",2014,4,1,1,5,0,2,0,9
"Belén","Loma de los Bernal",2014,5,0,0,3,0,0,1,4
"Belén","Loma de los Bernal",2014,6,0,0,4,0,0,0,4
"Belén","Loma de los Bernal",2014,7,0,0,2,0,2,0,4
"Belén","Loma de los Bernal",2014,8,0,1,7,0,1,0,9
"Belén","Loma de los Bernal",2014,9,0,1,5,0,2,0,8
"Belén","Loma de los Bernal",2014,10,1,1,6,0,0,0,8
"Belén","Loma de los Bernal",2014,11,1,0,5,0,0,1,7
"Belén","Loma de los Bernal",2014,12,0,0,1,0,0,0,1
"Belén","Loma de los Bernal",2015,1,0,0,0,0,1,1,2
"Belén","Loma de los Bernal",2015,2,2,1,4,0,0,0,7
"Belén","Loma de los Bernal",2015,3,0,1,8,0,1,1,11
"Belén","Loma de los Bernal",2015,4,0,0,7,0,0,0,7
"Belén","Loma de los Bernal",2015,5,1,0,1,0,1,0,3
"Belén","Loma de los Bernal",2015,6,1,1,4,0,1,0,7
"Belén","Loma de los Bernal",2015,7,0,0,5,0,0,0,5
"Belén","Loma de los Bernal",2015,8,1,1,3,0,2,1,8
"Belén","Loma de los Bernal",2015,9,1,0,6,0,0,0,7
"Belén","Loma de los Bernal",2015,10,0,0,4,0,0,0,4
"Belén","Loma de los Bernal",2015,11,0,2,6,0,0,1,9
"Belén","Loma de los Bernal",2015,12,0,0,1,0,1,0,2
"Belén","Loma de los Bernal",2016,1,0,0,6,0,2,0,8
"Belén","Loma de los Bernal",2016,2,0,2,10,0,2,0,14
"Belén","Loma de los Bernal",2016,3,1,1,6,0,0,0,8
"Belén","Loma de los Bernal",2016,4,1,0,7,0,1,1,10
"Belén","Loma de los Bernal",2016,5,1,1,6,0,0,0,8
"Belén","Loma de los Bernal",2016,6,1,1,4,0,1,1,8
"Belén","Loma de los Bernal",2016,7,1,1,3,0,0,0,5
"Belén","Loma de los Bernal",2016,8,0,0,5,0,0,0,5
"Belén","Loma de los Bernal",2016,9,1,2,7,0,0,0,10
"Belén","Loma de los Bernal",2016,10,0,1,4,0,0,0,5
"Belén","Loma de los Bernal",2016,11,0,2,6,0,0,0,8
"Belén","Loma de los Bernal",2016,12,0,2,4,0,1,0,7
"Belén","Loma de los Bernal",2017,1,0,0,5,0,0,1,6
"Belén","Loma de los Bernal",2017,2,0,1,7,0,1,1,10
"Belén","Loma de los Bernal",2017,3,0,0,4,0,0,2,6
"Belén","Loma de los Bernal",2017,4,0,1,5,0,2,0,8
"Belén","Loma de los Bernal",2017,5,0,1,6,0,2,0,9
"Belén","Loma de los Bernal",2017,6,0,0,2,0,4,0,6
"Belén","Loma de los Bernal",2017,7,0,0,7,0,0,1,8
"Belén","Loma de los Bernal",2017,8,0,0,7,0,4,0,11
"Belén","Loma de los Bernal",2017,9,0,1,4,0,0,0,5
"Belén","Loma de los Bernal",2017,10,1,0,3,0,1,0,5
"Belén","Loma de los Bernal",2017,11,0,0,3,0,1,0,4
"Belén","Loma de los Bernal",2017,12,0,0,6,0,0,1,7
"Belén","Loma de los Bernal",2018,1,2,1,4,0,1,0,8
"Belén","Loma de los Bernal",2018,2,0,0,1,0,0,0,1
"Belén","Loma de los Bernal",2018,3,0,1,3,0,1,0,5
"Belén","Loma de los Bernal",2018,4,0,0,2,0,1,0,3
"Belén","Loma de los Bernal",2018,5,2,0,7,0,0,0,9
"Belén","Loma de los Bernal",2018,6,0,0,4,0,0,0,4
"Belén","Loma de los Bernal",2018,7,1,0,6,0,1,0,8
"Belén","Loma de los Bernal",2018,8,0,0,2,0,2,1,5
"Belén","Loma de los Bernal",2018,9,0,0,6,0,0,0,6
"Belén","Loma de los Bernal",2018,10,0,1,3,0,0,0,4
"Belén","Loma de los Bernal",2018,11,1,0,4,0,1,0,6
"Belén","Loma de los Bernal",2018,12,0,0,5,0,0,0,5
"Belén","Loma de los Bernal",2019,1,0,0,6,0,0,0,6
"Belén","Loma de los Bernal",2019,2,0,0,4,0,1,0,5
"Belén","Loma de los Bernal",2019,3,0,1,4,0,0,0,5
"Belén","Loma de los Bernal",2019,4,0,0,3,0,0,0,3
"Belén","Loma de los Bernal",2019,5,1,1,6,0,1,0,9
"Belén","Loma de los Bernal",2019,6,0,0,0,0,1,0,1
"Belén","Loma de los Bernal",2019,7,0,0,7,0,1,0,8
"Belén","Loma de los Bernal",2019,8,0,0,10,0,3,0,13
"Belén","Loma de los Bernal",2019,9,0,2,10,0,2,0,14
"Belén","Loma de los Bernal",2019,10,1,2,4,0,0,1,8
"Belén","Loma de los Bernal",2019,11,0,1,5,0,1,0,7
"Belén","Loma de los Bernal",2019,12,2,0,6,0,0,1,9
"Belén","Los Alpes",2014,1,0,2,2,0,1,0,5
"Belén","Los Alpes",2014,2,0,4,6,0,1,0,11
"Belén","Los Alpes",2014,3,1,2,4,0,0,0,7
"Belén","Los Alpes",2014,4,0,0,6,0,1,2,9
"Belén","Los Alpes",2014,5,2,2,5,0,1,0,10
"Belén","Los Alpes",2014,6,1,0,3,0,0,1,5
"Belén","Los Alpes",2014,7,0,0,9,0,0,1,10
"Belén","Los Alpes",2014,8,0,1,1,0,0,0,2
